ID,Lat,Long,Mopened,Opened,City,State,Commas,CityState,,
39262Marysville,48.0517429,-122.1768209,6/07,6/29/07,Marysville,Washington,",","Marysville,Washington",,
39262Malibu,34.025922,-118.779757,6/07,6/29/07,Malibu,California,",","Malibu,California",,
39262Forney,32.747893,-96.4719289,6/07,6/29/07,Forney,Texas,",","Forney,Texas",,
39262Houston,31.3378465,-95.390805,6/07,6/29/07,Houston,Texas,",","Houston,Texas",,
39262Chicago,41.8755616,-87.6244212,6/07,6/29/07,Chicago,Illinois,",","Chicago,Illinois",,
39262Crestwood,38.3235441,-85.4726215,6/07,6/29/07,Crestwood,Kentucky,",","Crestwood,Kentucky",,
39262Pigeon Forge,35.7884241,-83.5543329,6/07,6/29/07,Pigeon Forge,Tennessee,",","Pigeon Forge,Tennessee",,
39262Clarkston,42.735863,-83.4188304,6/07,6/29/07,Clarkston,Michigan,",","Clarkston,Michigan",,
39262Liberty Township,40.1567417,-82.6125498,6/07,6/29/07,Liberty Township,Ohio,",","Liberty Township,Ohio",,
39262Washington,38.8948932,-77.0365529,6/07,6/29/07,Washington,Washington,",","Washington,Washington",,
39262Whitehall,40.6574781,-75.5074646,6/07,6/29/07,Whitehall,Pennsylvania,",","Whitehall,Pennsylvania",,
39262Chester,40.7842667,-74.6968284,6/07,6/29/07,Chester,New Jersey,",","Chester,New Jersey",,
39262Walpole,42.1417653,-71.2494985,6/07,6/29/07,Walpole,Massachusetts,",","Walpole,Massachusetts",,
39263New Orleans,29.9499323,-90.0701156,6/07,6/30/07,New Orleans,Louisiana,",","New Orleans,Louisiana",,
39263Indian Trail,35.0768141,-80.6692352,6/07,6/30/07,Indian Trail,North Carolina,",","Indian Trail,North Carolina",,
39263Vero Beach,27.6387163,-80.3975399,6/07,6/30/07,Vero Beach,Florida,",","Vero Beach,Florida",,
39263Durham,35.996653,-78.9018053,6/07,6/30/07,Durham,North Carolina,",","Durham,North Carolina",,
39264Lafayette,40.4167022,-86.8752869,7/07,7/1/07,Lafayette,Indiana,",","Lafayette,Indiana",,
39269Porterville,36.06523,-119.016768,7/07,7/6/07,Porterville,California,",","Porterville,California",,
39269Joplin,37.08418,-94.51323,7/07,7/6/07,Joplin,Missouri,",","Joplin,Missouri",,
39270Honolulu,21.304547,-157.8556764,7/07,7/7/07,Honolulu,Hawaii,",","Honolulu,Hawaii",,
39270Lynden,48.9466041,-122.4569315,7/07,7/7/07,Lynden,Washington,",","Lynden,Washington",,
39270Port St. Lucie,27.2939333,-80.3503283,7/07,7/7/07,Port St. Lucie,Florida,",","Port St. Lucie,Florida",,
39272Denver,39.7392364,-104.9848623,7/07,7/9/07,Denver,Colorado,",","Denver,Colorado",,
39272Altamonte Springs,28.6649055,-81.3762686,7/07,7/9/07,Altamonte Springs,Florida,",","Altamonte Springs,Florida",,
39272Palmetto Bay,25.622042,-80.3209961,7/07,7/9/07,Palmetto Bay,Florida,",","Palmetto Bay,Florida",,
39273Miami Beach,25.7929198,-80.1353006,7/07,7/10/07,Miami Beach,Florida,",","Miami Beach,Florida",,
39276Portland,45.5202471,-122.6741949,7/07,7/13/07,Portland,Oregon,",","Portland,Oregon",,
39276Portland,45.5202471,-122.6741949,7/07,7/13/07,Portland,Oregon,",","Portland,Oregon",,
39276Petaluma,38.232417,-122.636652,7/07,7/13/07,Petaluma,California,",","Petaluma,California",,
39276Everett,47.9673056,-122.2013998,7/07,7/13/07,Everett,Washington,",","Everett,Washington",,
39276MARYSVILLE,48.0517429,-122.1768209,7/07,7/13/07,MARYSVILLE,Washington,",","MARYSVILLE,Washington",,
39276Dallas,32.7762719,-96.7968559,7/07,7/13/07,Dallas,Texas,",","Dallas,Texas",,
39276Manassas,38.744947,-77.4824442,7/07,7/13/07,Manassas,Virginia,",","Manassas,Virginia",,
39279Holyoke,42.2044693,-72.6410623,7/07,7/16/07,Holyoke,Massachusetts,",","Holyoke,Massachusetts",,
39282Elko,41.1958128,-115.3272864,7/07,7/19/07,Elko,Nevada,",","Elko,Nevada",,
39283Auburn,47.3075369,-122.2301808,7/07,7/20/07,Auburn,Washington,",","Auburn,Washington",,
39283Bellflower,33.881682,-118.117012,7/07,7/20/07,Bellflower,California,",","Bellflower,California",,
39283Independence,39.0924792,-94.4137923,7/07,7/20/07,Independence,Missouri,",","Independence,Missouri",,
39283Memphis,35.1490215,-90.0516285,7/07,7/20/07,Memphis,Tennessee,",","Memphis,Tennessee",,
39283Maryville,35.7564719,-83.9704593,7/07,7/20/07,Maryville,Tennessee,",","Maryville,Tennessee",,
39283New York,40.7127281,-74.0060152,7/07,7/20/07,New York,New York,",","New York,New York",,
39284E. Lansing,42.7355416,-84.4852469,7/07,7/21/07,E. Lansing,Michigan,",","E. Lansing,Michigan",,
39287Lincoln,38.891565,-121.293008,7/07,7/24/07,Lincoln,California,",","Lincoln,California",,
39288North Hollywood,34.187044,-118.381256,7/07,7/25/07,North Hollywood,California,",","North Hollywood,California",,
39289Cherry Hill,39.906739,-74.9896299,7/07,7/26/07,Cherry Hill,New Jersey,",","Cherry Hill,New Jersey",,
39290West Covina,34.082729,-117.93148,7/07,7/27/07,West Covina,California,",","West Covina,California",,
39290Naperville,41.7728699,-88.1479278,7/07,7/27/07,Naperville,Illinois,",","Naperville,Illinois",,
39290Canton,40.7989522,-81.3784445,7/07,7/27/07,Canton,Ohio,",","Canton,Ohio",,
39291Lake City,30.1896756,-82.6392899,7/07,7/28/07,Lake City,Florida,",","Lake City,Florida",,
39294Peachtree City,33.3967829,-84.5957629,7/07,7/31/07,Peachtree City,Georgia,",","Peachtree City,Georgia",,
39295Chino Hills,33.989819,-117.732585,8/07,8/1/07,Chino Hills,California,",","Chino Hills,California",,
39295Orlando,28.5421109,-81.3790304,8/07,8/1/07,Orlando,Florida,",","Orlando,Florida",,
39295Ormond Beach,29.2854132,-81.0557921,8/07,8/1/07,Ormond Beach,Florida,",","Ormond Beach,Florida",,
39295Latham,42.7442986,-73.7614799,8/07,8/1/07,Latham,New York,",","Latham,New York",,
39296Midland Park,40.4347992,-74.2381501,8/07,8/2/07,Midland Park,New Jersey,",","Midland Park,New Jersey",,
39297Snoqualmie,47.5289527,-121.8270932,8/07,8/3/07,Snoqualmie,Washington,",","Snoqualmie,Washington",,
39297Los Angeles,34.052234,-118.243685,8/07,8/3/07,Los Angeles,California,",","Los Angeles,California",,
39297Rancho Cucamonga,34.106399,-117.593108,8/07,8/3/07,Rancho Cucamonga,California,",","Rancho Cucamonga,California",,
39297Mesa,33.415184,-111.831472,8/07,8/3/07,Mesa,Arizona,",","Mesa,Arizona",,
39297Colorado Springs,38.8339578,-104.8253485,8/07,8/3/07,Colorado Springs,Colorado,",","Colorado Springs,Colorado",,
39297Roswell,33.3943282,-104.5229518,8/07,8/3/07,Roswell,New Mexico,",","Roswell,New Mexico",,
39297San Antonio,29.4246002,-98.4951405,8/07,8/3/07,San Antonio,Texas,",","San Antonio,Texas",,
39297Corpus Christi,27.7477253,-97.4014129,8/07,8/3/07,Corpus Christi,Texas,",","Corpus Christi,Texas",,
39297Wylie,33.0151201,-96.5388789,8/07,8/3/07,Wylie,Texas,",","Wylie,Texas",,
39297Indianapolis,39.7683331,-86.1583502,8/07,8/3/07,Indianapolis,Indiana,",","Indianapolis,Indiana",,
39297Ann Arbor,42.2681569,-83.7312291,8/07,8/3/07,Ann Arbor,Michigan,",","Ann Arbor,Michigan",,
39297Clemmons,36.0215258,-80.3819984,8/07,8/3/07,Clemmons,North Carolina,",","Clemmons,North Carolina",,
39298Mattituck,41.0071516,-72.5541371,8/07,8/4/07,Mattituck,New York,",","Mattituck,New York",,
39304Oregon City,45.3573429,-122.6067583,8/07,8/10/07,Oregon City,Oregon,",","Oregon City,Oregon",,
39304Los Alamitos,33.803201,-118.071889,8/07,8/10/07,Los Alamitos,California,",","Los Alamitos,California",,
39304Yuma,32.692651,-114.627692,8/07,8/10/07,Yuma,Arizona,",","Yuma,Arizona",,
39304Tempe,33.42551,-111.940005,8/07,8/10/07,Tempe,Arizona,",","Tempe,Arizona",,
39304Euless,32.8457865,-97.0667142,8/07,8/10/07,Euless,Texas,",","Euless,Texas",,
39304Urbana,40.1117174,-88.207301,8/07,8/10/07,Urbana,Illinois,",","Urbana,Illinois",,
39304Lisle,41.801141,-88.0747875,8/07,8/10/07,Lisle,Illinois,",","Lisle,Illinois",,
39304De Pere,44.4487476,-88.0601086,8/07,8/10/07,De Pere,Wisconsin,",","De Pere,Wisconsin",,
39304Schiller Park,41.9558637,-87.8708965,8/07,8/10/07,Schiller Park,Illinois,",","Schiller Park,Illinois",,
39304Seymour,41.395317,-73.0724442,8/07,8/10/07,Seymour,Connecticut,",","Seymour,Connecticut",,
39305Alabaster,33.244281,-86.816377,8/07,8/11/07,Alabaster,Alabama,",","Alabaster,Alabama",,
39305St. Augustine,29.8946952,-81.3145395,8/07,8/11/07,St. Augustine,Florida,",","St. Augustine,Florida",,
39308San Jacinto,33.783908,-116.958635,8/07,8/14/07,San Jacinto,California,",","San Jacinto,California",,
39309Santa Rosa,38.440429,-122.714055,8/07,8/15/07,Santa Rosa,California,",","Santa Rosa,California",,
39310Greenville,35.612661,-77.3663538,8/07,8/16/07,Greenville,North Carolina,",","Greenville,North Carolina",,
39311Pearl City,21.400594,-157.9704064,8/07,8/17/07,Pearl City,Hawaii,",","Pearl City,Hawaii",,
39311Irvine,33.684567,-117.826505,8/07,8/17/07,Irvine,California,",","Irvine,California",,
39311Murrieta,33.553914,-117.213923,8/07,8/17/07,Murrieta,California,",","Murrieta,California",,
39311Phoenix,33.448377,-112.074037,8/07,8/17/07,Phoenix,Arizona,",","Phoenix,Arizona",,
39311Idaho Falls,43.4935245,-112.0400919,8/07,8/17/07,Idaho Falls,Idaho,",","Idaho Falls,Idaho",,
39311Conifer,39.5233424,-105.3054994,8/07,8/17/07,Conifer,Colorado,",","Conifer,Colorado",,
39311Lubbock,33.5635206,-101.879336,8/07,8/17/07,Lubbock,Texas,",","Lubbock,Texas",,
39311West Des Moines,41.5645337,-93.7595281,8/07,8/17/07,West Des Moines,Iowa,",","West Des Moines,Iowa",,
39311Terre Haute,39.4667025,-87.4139119,8/07,8/17/07,Terre Haute,Indiana,",","Terre Haute,Indiana",,
39311Pensacola,30.421309,-87.2169149,8/07,8/17/07,Pensacola,Florida,",","Pensacola,Florida",,
39311Columbus,39.9622601,-83.0007065,8/07,8/17/07,Columbus,Ohio,",","Columbus,Ohio",,
39311Wilson,35.7059114,-77.9175714,8/07,8/17/07,Wilson,North Carolina,",","Wilson,North Carolina",,
39312Woodstock,34.1014112,-84.5192192,8/07,8/18/07,Woodstock,Georgia,",","Woodstock,Georgia",,
39312Riverview,27.871197,-82.3269883,8/07,8/18/07,Riverview,Florida,",","Riverview,Florida",,
39312Statesboro,32.4490141,-81.7832912,8/07,8/18/07,Statesboro,Georgia,",","Statesboro,Georgia",,
39312New York,40.7127281,-74.0060152,8/07,8/18/07,New York,New York,",","New York,New York",,
39314Casper,42.866632,-106.313081,8/07,8/20/07,Casper,Wyoming,",","Casper,Wyoming",,
39314Ashland,38.4784144,-82.6379387,8/07,8/20/07,Ashland,Kentucky,",","Ashland,Kentucky",,
39318Tacoma,47.2495798,-122.4398746,8/07,8/24/07,Tacoma,Washington,",","Tacoma,Washington",,
39318Austin,30.2711286,-97.7436995,8/07,8/24/07,Austin,Texas,",","Austin,Texas",,
39318Norman,35.2225717,-97.4394816,8/07,8/24/07,Norman,Oklahoma,",","Norman,Oklahoma",,
39318Charlotte,35.2271986,-80.843083,8/07,8/24/07,Charlotte,North Carolina,",","Charlotte,North Carolina",,
39319Greenwood,34.1489805,-82.112882,8/07,8/25/07,Greenwood,South Carolina,",","Greenwood,South Carolina",,
39321Vestal,42.0850747,-76.053813,8/07,8/27/07,Vestal,New York,",","Vestal,New York",,
39322SAN BERNARDINO,34.108345,-117.289765,8/07,8/28/07,SAN BERNARDINO,California,",","SAN BERNARDINO,California",,
39323Bradenton,27.4989278,-82.5748194,8/07,8/29/07,Bradenton,Florida,",","Bradenton,Florida",,
39323Miami,25.7742658,-80.1936589,8/07,8/29/07,Miami,Florida,",","Miami,Florida",,
39324Benicia,38.049365,-122.158578,8/07,8/30/07,Benicia,California,",","Benicia,California",,
39324Escalon,37.797427,-120.996603,8/07,8/30/07,Escalon,California,",","Escalon,California",,
39325Greenville,33.1384488,-96.1108066,8/07,8/31/07,Greenville,Texas,",","Greenville,Texas",,
39325Naperville,41.7728699,-88.1479278,8/07,8/31/07,Naperville,Illinois,",","Naperville,Illinois",,
39325Oak Brook,41.8328085,-87.9289504,8/07,8/31/07,Oak Brook,Illinois,",","Oak Brook,Illinois",,
39325St. Clairsville,40.0806266,-80.9000916,8/07,8/31/07,St. Clairsville,Ohio,",","St. Clairsville,Ohio",,
39325Catonsville,39.2720504,-76.7318456,8/07,8/31/07,Catonsville,Maryland,",","Catonsville,Maryland",,
39325Williamsburg,37.2789211,-76.6944861,8/07,8/31/07,Williamsburg,Virginia,",","Williamsburg,Virginia",,
39325Pleasantville,41.1328736,-73.7926335,8/07,8/31/07,Pleasantville,New York,",","Pleasantville,New York",,
39325Patchogue,40.7656539,-73.0151084,8/07,8/31/07,Patchogue,New York,",","Patchogue,New York",,
39325Plymouth,41.9426657,-70.7618592,8/07,8/31/07,Plymouth,Massachusetts,",","Plymouth,Massachusetts",,
39326Wildomar,33.6160304,-117.2560545,9/07,9/1/07,Wildomar,California,",","Wildomar,California",,
39326Jupiter,26.9260832,-80.1210891,9/07,9/1/07,Jupiter,Florida,",","Jupiter,Florida",,
39331Sacramento,38.581572,-121.4944,9/07,9/6/07,Sacramento,California,",","Sacramento,California",,
39331Stroudsburg,40.9864261,-75.1946649,9/07,9/6/07,Stroudsburg,Pennsylvania,",","Stroudsburg,Pennsylvania",,
39332Kettleman City,36.008286,-119.9618,9/07,9/7/07,Kettleman City,California,",","Kettleman City,California",,
39332Austin,30.2711286,-97.7436995,9/07,9/7/07,Austin,Texas,",","Austin,Texas",,
39332Spring Valley,30.0798826,-95.4172549,9/07,9/7/07,Spring Valley,Texas,",","Spring Valley,Texas",,
39332Gurnee,42.3702996,-87.9020186,9/07,9/7/07,Gurnee,Illinois,",","Gurnee,Illinois",,
39332Skokie,42.0333694,-87.7333972,9/07,9/7/07,Skokie,Illinois,",","Skokie,Illinois",,
39332Valaparaiso,41.467794,-87.056243,9/07,9/7/07,Valaparaiso,Indiana,",","Valaparaiso,Indiana",,
39332Ashland,37.7594012,-77.4806603,9/07,9/7/07,Ashland,Virginia,",","Ashland,Virginia",,
39332Alexandria,38.8051095,-77.0470229,9/07,9/7/07,Alexandria,Virginia,",","Alexandria,Virginia",,
39333Tallahassee,30.4380832,-84.2809332,9/07,9/8/07,Tallahassee,Florida,",","Tallahassee,Florida",,
39333Morehead City,34.7229391,-76.7260436,9/07,9/8/07,Morehead City,North Carolina,",","Morehead City,North Carolina",,
39334Fortuna,40.598187,-124.157276,9/07,9/9/07,Fortuna,California,",","Fortuna,California",,
39335Palm Desert,33.722245,-116.374456,9/07,9/10/07,Palm Desert,California,",","Palm Desert,California",,
39335Chicago,41.8755616,-87.6244212,9/07,9/10/07,Chicago,Illinois,",","Chicago,Illinois",,
39335St. Petersburg,27.7703796,-82.6695085,9/07,9/10/07,St. Petersburg,Florida,",","St. Petersburg,Florida",,
39337Anderson,40.448208,-122.297781,9/07,9/12/07,Anderson,California,",","Anderson,California",,
39339Rialto,34.1064,-117.370323,9/07,9/14/07,Rialto,California,",","Rialto,California",,
39339Houston,31.3378465,-95.390805,9/07,9/14/07,Houston,Texas,",","Houston,Texas",,
39339Broussard,30.1471506,-91.9612413,9/07,9/14/07,Broussard,Louisiana,",","Broussard,Louisiana",,
39339Schaumburg,42.0333608,-88.083406,9/07,9/14/07,Schaumburg,Illinois,",","Schaumburg,Illinois",,
39339Wilmette,42.0757315,-87.7193768,9/07,9/14/07,Wilmette,Illinois,",","Wilmette,Illinois",,
39339New York,40.7127281,-74.0060152,9/07,9/14/07,New York,New York,",","New York,New York",,
39344Houston,31.3378465,-95.390805,9/07,9/19/07,Houston,Texas,",","Houston,Texas",,
39345Harrisburg,40.2663107,-76.8861122,9/07,9/20/07,Harrisburg,Pennsylvania,",","Harrisburg,Pennsylvania",,
39345Bedminster,40.680657,-74.6454373,9/07,9/20/07,Bedminster,New Jersey,",","Bedminster,New Jersey",,
39346Kohala,20.0749887,-155.7186917,9/07,9/21/07,Kohala,Hawaii,",","Kohala,Hawaii",,
39346Chicago,41.8755616,-87.6244212,9/07,9/21/07,Chicago,Illinois,",","Chicago,Illinois",,
39346Chicago,41.8755616,-87.6244212,9/07,9/21/07,Chicago,Illinois,",","Chicago,Illinois",,
39346Chicago,41.8755616,-87.6244212,9/07,9/21/07,Chicago,Illinois,",","Chicago,Illinois",,
39346Southfield,42.4733689,-83.2218731,9/07,9/21/07,Southfield,Michigan,",","Southfield,Michigan",,
39346Washington,38.8948932,-77.0365529,9/07,9/21/07,Washington,Washington,",","Washington,Washington",,
39350Cambridge,42.3750997,-71.1056157,9/07,9/25/07,Cambridge,Massachusetts,",","Cambridge,Massachusetts",,
39351Garden Grove,33.774269,-117.937995,9/07,9/26/07,Garden Grove,California,",","Garden Grove,California",,
39352Hermitage,41.2333897,-80.44868,9/07,9/27/07,Hermitage,Pennsylvania,",","Hermitage,Pennsylvania",,
39353Louisville,38.2542376,-85.759407,9/07,9/28/07,Louisville,Kentucky,",","Louisville,Kentucky",,
39353Washington,38.8948932,-77.0365529,9/07,9/28/07,Washington,Washington,",","Washington,Washington",,
39354Florissant,38.7919683,-90.3227803,9/07,9/29/07,Florissant,Missouri,",","Florissant,Missouri",,
39356Hillsboro,45.5228939,-122.989827,10/07,10/1/07,Hillsboro,Oregon,",","Hillsboro,Oregon",,
39356St Helens,45.8640034,-122.8064922,10/07,10/1/07,St Helens,Oregon,",","St Helens,Oregon",,
39356South San Francisco,37.654656,-122.40775,10/07,10/1/07,South San Francisco,California,",","South San Francisco,California",,
39356Red Bluff,40.178489,-122.23583,10/07,10/1/07,Red Bluff,California,",","Red Bluff,California",,
39356Everett,47.9673056,-122.2013998,10/07,10/1/07,Everett,Washington,",","Everett,Washington",,
39356San Jose,37.338208,-121.886329,10/07,10/1/07,San Jose,California,",","San Jose,California",,
39356Antioch,38.004921,-121.805789,10/07,10/1/07,Antioch,California,",","Antioch,California",,
39356Morgan Hill,37.130501,-121.65439,10/07,10/1/07,Morgan Hill,California,",","Morgan Hill,California",,
39356Cameron Park,38.668793,-120.987164,10/07,10/1/07,Cameron Park,California,",","Cameron Park,California",,
39356Oakland,37.766626,-120.847031,10/07,10/1/07,Oakland,California,",","Oakland,California",,
39356Reno,39.5261206,-119.8126581,10/07,10/1/07,Reno,Nevada,",","Reno,Nevada",,
39356Sparks,39.5404679,-119.7487235,10/07,10/1/07,Sparks,Nevada,",","Sparks,Nevada",,
39356Kennewick,46.2087066,-119.1199192,10/07,10/1/07,Kennewick,Washington,",","Kennewick,Washington",,
39356Castaic,34.489036,-118.625655,10/07,10/1/07,Castaic,California,",","Castaic,California",,
39356Burbank,34.180839,-118.308966,10/07,10/1/07,Burbank,California,",","Burbank,California",,
39356Seal Beach,33.741408,-118.104768,10/07,10/1/07,Seal Beach,California,",","Seal Beach,California",,
39356Anaheim,33.836593,-117.914301,10/07,10/1/07,Anaheim,California,",","Anaheim,California",,
39356FONTANA,34.092234,-117.435048,10/07,10/1/07,FONTANA,California,",","FONTANA,California",,
39356Twin Falls,42.5704456,-114.4602554,10/07,10/1/07,Twin Falls,Idaho,",","Twin Falls,Idaho",,
39356Kingman,35.189443,-114.053006,10/07,10/1/07,Kingman,Arizona,",","Kingman,Arizona",,
39356Sandy,40.5664878,-111.838904,10/07,10/1/07,Sandy,Utah,",","Sandy,Utah",,
39356Westminster,39.8366528,-105.0372046,10/07,10/1/07,Westminster,Colorado,",","Westminster,Colorado",,
39356Castle Rock,39.3724232,-104.8586706,10/07,10/1/07,Castle Rock,Colorado,",","Castle Rock,Colorado",,
39356Fredericksburg,30.2752011,-98.8719843,10/07,10/1/07,Fredericksburg,Virginia,",","Fredericksburg,Virginia",,
39356Edmond,35.6571367,-97.4649038,10/07,10/1/07,Edmond,Oklahoma,",","Edmond,Oklahoma",,
39356Grapevine,32.9337381,-97.0788754,10/07,10/1/07,Grapevine,Texas,",","Grapevine,Texas",,
39356Grand Prairie,32.657368,-97.0284662,10/07,10/1/07,Grand Prairie,Texas,",","Grand Prairie,Texas",,
39356Tulsa,36.1556805,-95.9929113,10/07,10/1/07,Tulsa,Oklahoma,",","Tulsa,Oklahoma",,
39356The Woodlands,30.1734194,-95.504686,10/07,10/1/07,The Woodlands,Texas,",","The Woodlands,Texas",,
39356Shreveport,32.5221828,-93.7651944,10/07,10/1/07,Shreveport,Louisiana,",","Shreveport,Louisiana",,
39356St. Louis,38.6268039,-90.1994097,10/07,10/1/07,St. Louis,Missouri,",","St. Louis,Missouri",,
39356Gretna,29.9146493,-90.0539604,10/07,10/1/07,Gretna,Louisiana,",","Gretna,Louisiana",,
39356Cape Girardeau,37.3034933,-89.5230357,10/07,10/1/07,Cape Girardeau,Missouri,",","Cape Girardeau,Missouri",,
39356Daphne,30.603525,-87.903605,10/07,10/1/07,Daphne,Alabama,",","Daphne,Alabama",,
39356Pleasant Prairie,42.5273197,-87.8533517,10/07,10/1/07,Pleasant Prairie,Wisconsin,",","Pleasant Prairie,Wisconsin",,
39356Brandon,27.928464,-82.2880508,10/07,10/1/07,Brandon,Florida,",","Brandon,Florida",,
39356Huntersville,35.410845,-80.8429094,10/07,10/1/07,Huntersville,North Carolina,",","Huntersville,North Carolina",,
39356Pittsburgh,40.4416941,-79.9900861,10/07,10/1/07,Pittsburgh,Pennsylvania,",","Pittsburgh,Pennsylvania",,
39356Roanoke,37.2738215,-79.9602021,10/07,10/1/07,Roanoke,Virginia,",","Roanoke,Virginia",,
39356Washington,38.8948932,-77.0365529,10/07,10/1/07,Washington,Washington,",","Washington,Washington",,
